fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,XGB,46,11,15,-0.2495,6.097,7.1377,-0.2697,-1.0997,-0.3544
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,MLP,46,11,15,0.2277,4.5754,5.6199,0.2594,-0.3016,0.1026
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,LGBM,46,11,15,0.1947,4.5365,5.7377,0.3222,-0.3567,0.1772
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,CatBoost,46,11,15,0.1951,4.6796,5.7443,0.2532,-0.3599,0.1586
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Ridge,46,11,5,0.1197,4.8542,6.0346,0.1383,-0.5008,0.1539
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Lasso,46,11,5,0.1135,5.2906,6.5006,0.1242,-0.7416,0.1772
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ElasticNet,46,11,5,0.119,5.1595,6.3379,0.1318,-0.6555,0.1912
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,SVR,46,11,5,0.3125,4.8081,5.5179,0.3891,-0.2548,0.1259
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,KNN,46,11,5,0.2491,5.1273,6.1997,0.2979,-0.5841,0.1075
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,RF,46,11,5,0.1324,4.8791,5.9659,0.1609,-0.4668,-0.014
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ET,46,11,5,0.1816,5.0918,5.96,0.2412,-0.4639,0.0746
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,GB,46,11,5,0.2607,4.9072,5.7523,0.2858,-0.3637,0.2425
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,XGB,46,11,5,-0.0566,5.7111,6.9095,-0.0638,-0.9676,-0.1539
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,MLP,46,11,5,0.1771,6.1532,7.3388,0.1949,-1.2196,0.2005
5,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,LGBM,46,11,5,0.2839,4.5557,5.5515,0.3384,-0.2701,0.2285
